StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-49-38.137533333,1525870178.140134803,23549594441,2018-05-09_14-50-08.187983593,1525870208.190189164,0.70,0.66,0.58,38353159664,36898288181218,,,,9086,6,624005,5091327,1051,0,12662,266,0,0,7707424,7216688,7134896,948,160896
2018-05-09_14-50-08.222802404,1525870208.224868955,23509347753,2018-05-09_14-50-38.266485389,1525870238.268670492,0.68,0.66,0.59,38435871796,36989711541344,,,,9107,6,625694,5100275,1051,0,12680,267,0,0,7707424,7216368,7135060,948,160896
2018-05-09_14-50-38.303070861,1525870238.305177027,23504275252,2018-05-09_14-51-08.347949045,1525870268.350051366,0.47,0.61,0.57,38518566464,37081116958934,,,,9128,6,627360,5109168,1051,0,12705,267,0,0,7707424,7215744,7134004,948,160900
2018-05-09_14-51-08.382095707,1525870268.384399047,21370960773,2018-05-09_14-51-38.426012598,1525870298.428165031,0.54,0.62,0.58,38593879278,37164224635164,,,,9161,6,628813,5118276,1052,0,12729,267,0,0,7707424,7208688,7127424,948,160948
2018-05-09_14-51-38.459612204,1525870298.461674245,23124386554,2018-05-09_14-52-08.503618073,1525870328.505800674,0.54,0.61,0.58,38675255820,37254153264780,,,,9179,6,630470,5127239,1052,0,12749,268,0,0,7707424,7204340,7122812,948,160956
2018-05-09_14-52-08.537705910,1525870328.539736089,23339785416,2018-05-09_14-52-38.587961418,1525870358.590272890,0.59,0.61,0.58,38757399472,37344920304024,,,,9202,6,632120,5136138,1052,0,12804,268,0,0,7707424,7205048,7123568,948,160956
2018-05-09_14-52-38.623927660,1525870358.626486053,23507255321,2018-05-09_14-53-08.668015097,1525870388.670126186,0.62,0.62,0.58,38840091482,37436335492278,,,,9233,6,633876,5145021,1052,0,12842,268,0,0,7707424,7204316,7123052,948,160960
2018-05-09_14-53-08.703024150,1525870388.705059704,21445514655,2018-05-09_14-53-38.747836515,1525870418.750122085,0.45,0.58,0.57,38915640680,37519735050180,,,,9249,6,635329,5154173,1052,0,12874,268,0,0,7707424,7204100,7122620,948,160960
2018-05-09_14-53-38.782485558,1525870418.784646967,23368140912,2018-05-09_14-54-08.825931372,1525870448.828111969,0.49,0.57,0.57,38997855256,37610609185432,,,,9269,6,636961,5163112,1052,0,12907,268,0,0,7707424,7204292,7123040,948,160964
2018-05-09_14-54-08.859908943,1525870448.862014518,23493132170,2018-05-09_14-54-38.903993462,1525870478.906064591,0.50,0.56,0.57,39080505542,37701971205988,,,,9286,6,638592,5172099,1052,0,12926,268,0,0,7707424,7203940,7122196,948,160964
2018-05-09_14-54-38.938317986,1525870478.940351495,23543353838,2018-05-09_14-55-08.983050354,1525870508.985222911,0.55,0.57,0.57,39163342158,37793528364204,,,,9300,6,640206,5181035,1052,0,12948,268,0,0,7707424,7216704,7135236,948,160956
2018-05-09_14-55-09.018548791,1525870509.020680130,21334246757,2018-05-09_14-55-39.076299680,1525870539.078874415,0.48,0.55,0.57,39238525412,37876496010668,,,,9315,6,641648,5190171,1052,0,12968,269,0,0,7707424,7216468,7135008,948,160956
2018-05-09_14-55-39.115011470,1525870539.117307530,23451444542,2018-05-09_14-56-09.164065302,1525870569.166217293,0.63,0.58,0.58,39321051396,37967695623828,,,,9337,6,643326,5199097,1052,0,12992,269,0,0,7707424,7216596,7135136,948,160964
2018-05-09_14-56-09.199355309,1525870569.201477257,23445284229,2018-05-09_14-56-39.244709841,1525870599.249564237,0.75,0.62,0.59,39403519964,38058871746608,,,,9351,6,644973,5208023,1052,0,13006,270,0,0,7707424,7216408,7134960,948,160964
