StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-46-07.541621609,1526413567.544091219,,2018-05-15_21-46-07.555628821,1526413567.558152079,0.79,0.59,0.63,,,,,,7511,0,367469,2142718,1835,0,70255,137,0,0,7707080,7125600,7034264,2108,146284
2018-05-15_21-46-07.599472485,1526413567.601987443,,2018-05-15_21-46-07.614060704,1526413567.616596372,0.79,0.59,0.63,,,,,,7513,0,367474,2142734,1835,0,70255,137,0,0,7707080,7125536,7034200,2108,146284
2018-05-15_21-46-07.654961278,1526413567.657542380,,2018-05-15_21-46-07.668910338,1526413567.671406888,0.79,0.59,0.63,,,,,,7514,0,367479,2142750,1835,0,70255,137,0,0,7707080,7125924,7034316,2108,146284
2018-05-15_21-46-07.709724942,1526413567.712204900,,2018-05-15_21-46-07.723938951,1526413567.726460835,0.79,0.59,0.63,,,,,,7515,0,367484,2142765,1835,0,70255,137,0,0,7707080,7125752,7034416,2108,146284
2018-05-15_21-46-07.764886580,1526413567.767395119,,2018-05-15_21-46-07.778783309,1526413567.781237135,0.79,0.59,0.63,,,,,,7516,0,367489,2142781,1835,0,70255,137,0,0,7707080,7126180,7034572,2108,146284
2018-05-15_21-46-07.819427176,1526413567.821949026,,2018-05-15_21-46-07.833361254,1526413567.835846535,0.79,0.59,0.63,,,,,,7517,0,367493,2142796,1835,0,70255,137,0,0,7707080,7125988,7034348,2108,146284
2018-05-15_21-46-07.874109403,1526413567.876630298,,2018-05-15_21-46-07.888079730,1526413567.890540296,0.79,0.59,0.63,,,,,,7519,0,367498,2142812,1835,0,70255,137,0,0,7707080,7125616,7034476,2108,146284
2018-05-15_21-46-07.928617167,1526413567.931116465,,2018-05-15_21-46-07.942528640,1526413567.945015051,0.79,0.59,0.63,,,,,,7520,0,367503,2142827,1835,0,70255,137,0,0,7707080,7125608,7034468,2108,146284
2018-05-15_21-46-07.982879003,1526413567.985377141,,2018-05-15_21-46-07.997002515,1526413567.999487035,0.79,0.59,0.63,,,,,,7521,0,367508,2142843,1835,0,70255,137,0,0,7707080,7126048,7034436,2108,146284
2018-05-15_21-46-08.038783641,1526413568.041399740,,2018-05-15_21-46-08.053536576,1526413568.056077104,0.79,0.59,0.63,,,,,,7523,0,367512,2142859,1835,0,70255,137,0,0,7707080,7126124,7034984,2108,146284
2018-05-15_21-46-08.094642211,1526413568.097179986,,2018-05-15_21-46-08.108815347,1526413568.111351818,0.79,0.59,0.63,,,,,,7525,0,367517,2142875,1835,0,70255,137,0,0,7707080,7125956,7034552,2108,146284
2018-05-15_21-46-08.149847125,1526413568.152484609,,2018-05-15_21-46-08.164145114,1526413568.166763405,0.79,0.59,0.63,,,,,,7526,0,367522,2142890,1835,0,70255,137,0,0,7707080,7126160,7035024,2108,146284
2018-05-15_21-46-08.205551272,1526413568.208110457,,2018-05-15_21-46-08.219448785,1526413568.221982591,0.79,0.59,0.63,,,,,,7527,0,367526,2142906,1835,0,70255,137,0,0,7707080,7126552,7035216,2108,146284
2018-05-15_21-46-08.260417231,1526413568.262991995,,2018-05-15_21-46-08.274609123,1526413568.277137191,0.79,0.59,0.63,,,,,,7529,0,367530,2142922,1835,0,70255,137,0,0,7707080,7126300,7034964,2108,146288
2018-05-15_21-46-08.315473632,1526413568.317997948,,2018-05-15_21-46-08.329186304,1526413568.331741868,0.79,0.59,0.63,,,,,,7531,0,367535,2142937,1835,0,70255,137,0,0,7707080,7126264,7034656,2108,146288
2018-05-15_21-46-08.370515869,1526413568.373071544,,2018-05-15_21-46-08.384516638,1526413568.387106033,0.79,0.59,0.63,,,,,,7532,0,367540,2142953,1835,0,70255,137,0,0,7707080,7126852,7034824,2108,146288
2018-05-15_21-46-08.425696186,1526413568.428251613,,2018-05-15_21-46-08.439990910,1526413568.442552976,0.79,0.59,0.63,,,,,,7534,0,367544,2142969,1835,0,70255,137,0,0,7707080,7126308,7034480,2108,146288
